CODIGO,NOMBRE,DEPARTAMENTO_CENTRO,MUNICIPIO_CENTRO,SECTOR,ZONA,Total matricula inicial
86096,CENTRO ESCOLAR  CANTON BARRANCONES,LA UNION,PASAQUINA,PUBLICO,Rural,41
86097,"CENTRO ESCOLAR ""CASERIO  PITAHAYA",,,,,
86098,"CENTRO ESCOLAR  ""CASERIO EL TABLON",,,,,
86100,CENTRO ESCOLAR  CASERIO TORERAS,,,,,
86101,CENTRO ESCOLAR  CANTON MALALAJA,LA UNION,POLOROS,PUBLICO,Rural,74
86102,"CENTRO ESCOLAR  ""CASERIO MUNGUIA",,,,,
86104,CENTRO ESCOLAR  CANTON EL OCOTE,LA UNION,POLOROS,PUBLICO,Rural,106
86105,CENTRO ESCOLAR  CASERIO QUEBRADA HONDA,,,,,
86106,"CENTRO ESCOLAR  ""CASERIO EL CARRIZAL",,,,,
86107,CENTRO ESCOLAR  CASERIO PIEDRA REDONDA,,,,,
86108,"CENTRO ESCOLAR  ""CASERIO LA BOLSA",,,,,
86110,CENTRO ESCOLAR CASERIO EL CRUCILLAL,,,,,
86111,"CENTRO ESCOLAR ""MARIA BERNARDA PARADA DE MEDINA""",LA UNION,SAN ALEJO,PUBLICO,Rural,17
86112,CENTRO ESCOLAR  CASERIO LA MALTEZ,,,,,
86113,CENTRO ESCOLAR  CANTON EL PAPALON,LA UNION,SAN ALEJO,PUBLICO,Rural,25
86114,CENTRO ESCOLAR CANTON BENAVIDES,LA UNION,SAN ALEJO,PUBLICO,Rural,53
86116,CENTRO ESCOLAR  CANTON ISLA EL PERICO,LA UNION,SAN ALEJO,PUBLICO,Rural,35
86117,CENTRO ESCOLAR  CANTON EL NARANJO,LA UNION,SAN ALEJO,PUBLICO,Rural,16
86118,CENTRO ESCOLAR  CANTON EL CHAGUITILLO,LA UNION,SAN JOSE,PUBLICO,Rural,145
86120,"CENTRO ESCOLAR  ""CASERIO LA CHACARA",,,,,
86121,CENTRO ESCOLAR  CANTON EL ZAPOTE,LA UNION,SAN JOSE,PUBLICO,Rural,36
86122,CENTRO ESCOLAR  CANTON LA JOYA,LA UNION,SAN JOSE,PUBLICO,Rural,21
86123,CENTRO ESCOLAR CASERIO LA ERMITA,,,,,
86124,CENTRO ESCOLAR  CASERIO LOS UMAÑA,,,,,
86125,CENTRO ESCOLAR  CASERIO LA FABULOSA,,,,,
86126,CENTRO ESCOLAR  CANTON EL PORTILLO,LA UNION,SANTA ROSA DE LIMA,PUBLICO,Rural,62
86127,CENTRO ESCOLAR  CASERIO LOS PICACHOS,,,,,
86128,CENTRO ESCOLAR  CASERIO LA CEIBA,,,,,
86130,CENTRO ESCOLAR  CASERIO LOS LAZOS,,,,,
86131,"CENTRO ESCOLAR  ""CASERIO LAS CABAÑAS",,,,,
86133,"CENTRO ESCOLAR  ""CASERIO PALO GALAN",,,,,
86134,CENTRO ESCOLAR  CANTON SAN LUCAS,LA UNION,YUCUAIQUIN,PUBLICO,Rural,21
86135,CENTRO ESCOLAR  CASERIO LAS MINITAS,,,,,
86136,"CENTRO ESCOLAR  ""CASERIO LAS HUERTAS",,,,,
86137,CENTRO ESCOLAR  CANTON CIRICUARIO,LA UNION,YUCUAIQUIN,PUBLICO,Rural,92
86138,CENTRO ESCOLAR CASERIO HACIENDA SAN CAYETANO,,,,,
86139,CENTRO ESCOLAR CANTON LA LEONA,LA UNION,INTIPUCA,PUBLICO,Rural,148
86140,CENTRO ESCOLAR CASERIO CORRALITO,,,,,
86141,CENTRO ESCOLAR CASERIO MILAGRO DE DIOS,,,,,
86142,CENTRO ESCOLAR CASERIO TORILES,,,,,
86143,CENTRO ESCOLAR CASERIO LA CRIBA,,,,,
86146,CENTRO ESCOLAR CASERIO LOS VASQUEZ,,,,,
86147,CENTRO ESCOLAR CASERIO LOS PILASTRONES,,,,,
86148,"CENTRO ESCOLAR ""CASERIO LOS MANGOS",,,,,
86150,"CENTRO ESCOLAR ""CASERIO SANTA ELENA",,,,,
86151,"CENTRO ESCOLAR ""CASERIO SAN MARCOS",,,,,
86152,CENTRO ESCOLAR CANTON EL PORVENIR JOCOTILLO.,SANTA ANA,CHALCHUAPA,PUBLICO,Rural,12
86153,CENTRO ESCOLAR CASERIO SAN ALBERTO,,,,,
86154,"CENTRO ESCOLAR ""CASERIO EL MILAGRO",,,,,
86155,CENTRO ESCOLAR CASERIO COLONIA SAN FRANCISCO,,,,,
86156,CENTRO ESCOLAR CANTON SAN JOSE CAMULIAN,SANTA ANA,METAPAN,PUBLICO,Rural,12
86157,CENTRO ESCOLAR CASERIO EL MIRADOR,,,,,
86158,"CENTRO ESCOLAR ""CASERIO EL NACIMIENTO",,,,,
86159,CENTRO ESCOLAR CASERIO VENECIA,,,,,
86164,CENTRO ESCOLAR CASERIO RIO ABAJO,,,,,
86167,CENTRO ESCOLAR CASERIO PORTILLO DE LA CEIBA,,,,,
86172,CENTRO ESCOLAR CASERIO SAN FRANCISCO,,,,,
86173,CENTRO ESCOLAR CASERIO CHIQUILECA,,,,,
86179,CENTRO ESCOLAR CASERIO EL FRANCO,,,,,
86192,CENTRO ESCOLAR CASERIO LAS CONCHAS,,,,,
86193,CENTRO ESCOLAR CASERIO COMUNIDAD LA SALVADOREÑA,,,,,
86194,CENTRO ESCOLAR CASERIO MATA DE PIÑA,,,,,
86195,CENTRO ESCOLAR CASERIO RIO ROLDAN,,,,,
86196,CENTRO ESCOLAR CASERIO LA PAPALOTA,,,,,
86197,CENTRO ESCOLAR CASERIO LA LIMONERA,,,,,
86198,CENTRO ESCOLAR CASERIO QUEBRACHO,,,,,
86199,CENTRO ESCOLAR CASERIO EL ALAMBRE,,,,,
86200,CENTRO ESCOLAR CASERIO SANTA LUCIA,,,,,
86216,CENTRO ESCOLAR CASERIO QUIPURITO,,,,,
86217,"CENTRO ESCOLAR ""FRANKLIN PINEDA""",CHALATENANGO,ARCATAO,PUBLICO,Rural,21
86218,CENTRO ESCOLAR CASERIO LOS SICAHUITES,,,,,
86219,CENTRO ESCOLAR CANTON GUARJILA,CHALATENANGO,CHALATENANGO,PUBLICO,Rural,271
86220,CENTRO ESCOLAR CASERIO GUANCORA,,,,,
86221,CENTRO ESCOLAR CASERIO EL JICARO,,,,,
86222,CENTRO ESCOLAR CANTON TEOSINTE,CHALATENANGO,SAN FRANCISCO MORAZAN,PUBLICO,Rural,39
86223,COMPLEJO EDUCATIVO  NUEVA TRINIDAD,CHALATENANGO,NUEVA TRINIDAD,PUBLICO,Urbana,133
86224,CENTRO ESCOLAR CASERIO LOS POZOS,,,,,
86225,CENTRO ESCOLAR CANTON CARASQUE,CHALATENANGO,NUEVA TRINIDAD,PUBLICO,Rural,56
86226,CENTRO ESCOLAR CASERIO EL BAJIO,,,,,
86227,COMPLEJO EDUCATIVO LAS VUELTAS,CHALATENANGO,LAS VUELTAS,PUBLICO,Urbana,188
86228,CENTRO ESCOLAR CANTON  LA CEIBA,CHALATENANGO,LAS VUELTAS,PUBLICO,Rural,28
86229,CENTRO ESCOLAR SAN JOSE LAS FLORES,CHALATENANGO,LAS FLORES,PUBLICO,Urbana,339
86237,CENTRO ESCOLAR CANTON LA UNION,SAN SALVADOR,TONACATEPEQUE,PUBLICO,Rural,126
86240,CENTRO ESCOLAR CASERIO LOS CARCAMOS,,,,,
86241,CENTRO ESCOLAR CANTON SAN JERONIMO,LA PAZ,SAN RAFAEL OBRAJUELO,PUBLICO,Rural,75
86242,CENTRO ESCOLAR CASERIO SANTA RITA,,,,,
86243,CENTRO ESCOLAR CASERIO EL RANCHON,,,,,
86244,CENTRO ESCOLAR CASERIO LOTIFICACION SAN ANTONIO,,,,,
86245,CENTRO ESCOLAR CASERIO LOS NARANJOS,,,,,
86246,CENTRO ESCOLAR CASERIO EL PORTILLO DE LOS GUARDADO,CHALATENANGO,LAS FLORES,PUBLICO,Rural,16
86247,CENTRO ESCOLAR CANTON LOS AMATES,CHALATENANGO,SAN ISIDRO LABRADOR,PUBLICO,Rural,64
86249,"CENTRO ESCOLAR  ""SAN ANTONIO LOS RANCHOS""",CHALATENANGO,SAN ANTONIO LOS RANCHOS,PUBLICO,Urbana,196
86251,CENTRO ESCOLAR CASERIO LOS SHULL,,,,,
86252,CENTRO ESCOLAR CASERIO EL PARAISO N° 1,,,,,
86253,CENTRO ESCOLAR  CASERIO VALLE NUEVO,,,,,
86254,CENTRO ESCOLAR CASERIO PEÑAS BLANCAS,,,,,
86255,CENTRO ESCOLAR CANTON EL CASTAÑO,SONSONATE,CALUCO,PUBLICO,Rural,118
86256,CENTRO ESCOLAR CASERIO SANTA ISABEL,,,,,
86257,CENTRO ESCOLAR HACIENDA LA AGUJA,,,,,
86258,"CENTRO ESCOLAR ""JOSE ANTONIO SALAVERRIA""",AHUACHAPAN,SAN FRANCISCO MENENDEZ,PUBLICO,Rural,638
86259,CENTRO ESCOLAR CANTON CHAGUITON,LA PAZ,SAN LUIS TALPA,PUBLICO,Rural,93
86260,CENTRO ESCOLAR LOTIFICACION PLAYA AMATECAMPO,,,,,
86261,CENTRO ESCOLAR LOTIFICACION LA ESPERANZA,,,,,
86262,CENTRO ESCOLAR CASERIO MINAS,,,,,
86263,"CENTRO ESCOLAR ""CASERIO CATARINA",,,,,
86264,"CENTRO ESCOLAR ""CASERIO SAN JUAN DE DIOS",,,,,
86265,CENTRO ESCOLAR CASERIO LA PEÑA,,,,,
86266,"CENTRO ESCOLAR ""CASERIO SAN JORGE",,,,,
86267,"CENTRO ESCOLAR ""CASERIO LOS JOVELES",,,,,
86268,"CENTRO ESCOLAR ""CASERIO LAS ARADITAS",,,,,
86269,"CENTRO ESCOLAR ""CASERIO LOS ANGELES",,,,,
86270,"CENTRO ESCOLAR ""CASERIO EL JIOTE",,,,,
86271,"CENTRO ESCOLAR ""CANTON EL AGUACATE""",CABAÑAS,SENSUNTEPEQUE,PUBLICO,Rural,15
86272,CENTRO ESCOLAR CASERIO LA CAÑADA,,,,,
86273,CENTRO ESCOLAR CASERIO EL LIMO,,,,,
86274,"CENTRO ESCOLAR ""CASERIO EL GUAMILAR",,,,,
86275,CENTRO ESCOLAR CASERIO PILETAS,,,,,
86276,CENTRO ESCOLAR CASERIO LAS PAVAS,,,,,
86277,CENTRO ESCOLAR CASERIO LA CUMBRE,,,,,
86278,CENTRO ESCOLAR CASERIO MAJADITAS,,,,,
86279,CENTRO ESCOLAR CASERIO EL PINALITO,,,,,
86280,CENTRO ESCOLAR CASERIO AGUA FRIA,,,,,
86281,CENTRO ESCOLAR CASERIO PIEDRA PARADA,,,,,
86282,CENTRO ESCOLAR CASERIO ARENAL DE PACHECO,,,,,
86283,CENTRO ESCOLAR FINCA SAN JOSE,,,,,
86284,CENTRO ESCOLAR CASERIO LAS COCINAS,,,,,
86285,CENTRO ESCOLAR CASERIO LA FINQUITA,,,,,
86286,"CENTRO ESCOLAR ""COLONIA JARDINES DE SANTA LUCIA",,,,,
86287,COMPLEJO EDUCATIVO LOTIFICACION EL ROSARIO,,,,,
86288,CENTRO ESCOLAR CANTON  GUACAMAYAS,SANTA ANA,SANTIAGO DE LA FRONTERA,PUBLICO,Rural,30
86289,CENTRO ESCOLAR CANTON SOLIMAN,SANTA ANA,COATEPEQUE,PUBLICO,Rural,85
86290,CENTRO ESCOLAR CASERIO LAS MESITAS,,,,,
86291,CENTRO ESCOLAR  CASERIO LAS NEGRITAS,,,,,
86292,CENTRO ESCOLAR CASERIO COCOBANO,,,,,
86293,CENTRO ESCOLAR CASERIO PALO VERDE,,,,,
86294,CENTRO ESCOLAR COMUNIDAD LAURA LOPEZ,,,,,
86295,CENTRO ESCOLAR CANTON SANTA CRUZ,CUSCATLAN,SAN CRISTOBAL,PUBLICO,Rural,58
86296,CENTRO ESCOLAR CANTON EL TABLON,SAN MIGUEL,SESORI,PUBLICO,Rural,21
86297,CENTRO ESCOLAR CASERIO LOS NEGROS,,,,,
86298,CENTRO ESCOLAR CASERIO LOS JOBOS,,,,,
86299,CENTRO ESCOLAR CASERIO EL TABLON,,,,,
86300,CENTRO ESCOLAR COLONIA LAS FLORES,,,,,
86301,CENTRO ESCOLAR CANTON PRADERAS 2,SAN MIGUEL,EL TRANSITO,PUBLICO,Rural,17
86302,CENTRO ESCOLAR CASERIO LA PEÑONA,,,,,
86303,CENTRO ESCOLAR CASERIO SANTA CATARINA,,,,,
86304,CENTRO ESCOLAR CANTON LA TRINIDAD,SAN MIGUEL,CHAPELTIQUE,PUBLICO,Rural,19
86305,CENTRO ESCOLAR CASERIO PAVAYA,,,,,
86306,CENTRO ESCOLAR CASERIO LOS GUTIERREZ,,,,,
86307,CENTRO ESCOLAR CASERIO EL TABLON,,,,,
86308,CENTRO ESCOLAR CASERIO APAPUERTA,,,,,
86309,"CENTRO ESCOLAR ""CANDELARIA EMPERATRIZ MORENO""",SAN MIGUEL,SAN JORGE,PUBLICO,Rural,29
86310,CENTRO ESCOLAR CANTON LA CANOA,USULUTAN,JIQUILISCO,PUBLICO,Rural,83
86311,CENTRO ESCOLAR CASERIO EL MARILLO,,,,,
86312,CENTRO ESCOLAR CASERIO NUEVA ESPERANZA,,,,,
86313,CENTRO ESCOLAR CASERIO LOS NARANJOS,,,,,
86314,CENTRO ESCOLAR CASERIO LOS RIVERA,,,,,
86315,CENTRO ESCOLAR CASERIO LOS ALEMANES,,,,,
86316,CENTRO ESCOLAR HACIENDA DE JOCO,,,,,
86317,CENTRO ESCOLAR CASERIO LOS PATIOS,,,,,
86318,CENTRO ESCOLAR LOTIFICACION LA BENDICION,,,,,
86319,CENTRO ESCOLAR CASERIO EL CONGO,,,,,
86321,CENTRO ESCOLAR CASERIO EL AMATILLO,,,,,
86322,CENTRO ESCOLAR CASERIO CERRO DE LA CRUZ,,,,,
86323,CENTRO ESCOLAR CASERIO VAINILLAS,,,,,
86325,"CENTRO ESCOLAR ""CANTON TIERRA BLANCA""",SAN SALVADOR,TONACATEPEQUE,PUBLICO,Rural,18
86326,CENTRO ESCOLAR CASERIO LA LOMA,,,,,
86327,CENTRO ESCOLAR CASERIO MARTIRES JESUITAS,,,,,
86329,CENTRO ESCOLAR CANTON SAN RAMON,SAN SALVADOR,ROSARIO DE MORA,PUBLICO,Rural,17
86330,CENTRO ESCOLAR CANTON EL JUTILLO,SAN SALVADOR,ROSARIO DE MORA,PUBLICO,Rural,45
86331,CENTRO ESCOLAR COMUNIDAD SANTIAGO TORRES,,,,,
86332,CENTRO ESCOLAR URBANIZACION MONTECARMELO,,,,,
86333,CENTRO ESCOLAR SECTOR UNIDO,,,,,
86334,CENTRO ESCOLAR UNION EUROPEA,LA UNION,CONCEPCION DE ORIENTE,PUBLICO,Rural,47
86335,"CENTRO ESCOLAR ""CANTON EL TEMPISQUE""",LA UNION,SAN ALEJO,PUBLICO,Rural,6
86336,"CENTRO ESCOLAR ""CASERIO PASO FUENTES",,,,,
86338,CENTRO ESCOLAR CASERIO EL CHAGÜITE,,,,,
86339,CENTRO ESCOLAR CASERIO MACHACAL,,,,,
86340,CENTRO ESCOLAR CASERIO  NUEVO NANCE AMARILLO CANTON RIO FRIO,AHUACHAPAN,AHUACHAPAN,PUBLICO,Rural,106
86341,CENTRO ESCOLAR CASERIO EL PARAISO,,,,,
86342,CENTRO ESCOLAR CASERIO LOS ALTUVE,,,,,
86343,CENTRO ESCOLAR CASERIO LAS CUEVITAS,,,,,
86344,CENTRO ESCOLAR CASERIO EL PALMAR,,,,,
86345,CENTRO ESCOLAR CASERIO BRISAS DEL MAR,,,,,
86346,CENTRO ESCOLAR CASERIO EL DURAZNEÑO,,,,,
86347,CENTRO ESCOLAR CASERIO CUESTA DEL GAVILAN,,,,,
86348,CENTRO ESCOLAR CASERIO NUEVO AMANECER,,,,,
86349,CENTRO ESCOLAR CANTON MONTENEGRO,SANTA ANA,METAPAN,PUBLICO,Rural,79
86350,CENTRO ESCOLAR CASERIO QUEBRADA DE AGUA,,,,,
86351,COMPLEJO EDUCATIVO CASERIO SAN MIGUELITO,,,,,
86352,CENTRO ESCOLAR CANTON HACIENDITA DOS,CUSCATLAN,SUCHITOTO,PUBLICO,Rural,38
86353,CENTRO ESCOLAR CANTON LA GUACAMAYA,MORAZAN,MEANGUERA,PUBLICO,Rural,18
86354,"CENTRO ESCOLAR ""CASERIO FLORES SEGOVIA",,,,,
86355,CENTRO ESCOLAR CASERIO EL PORVENIR,,,,,
86356,CENTRO ESCOLAR CASERIO LAS PILAS,,,,,
86357,CENTRO ESCOLAR CASERIO LAS MARIAS,,,,,
86358,CENTRO ESCOLAR CASERIO ESTANZUELAS,,,,,
86359,CENTRO ESCOLAR CASERIO YANCOLO,,,,,
86360,CENTRO ESCOLAR CASERIO LA CACALOTA,,,,,
86361,CENTRO ESCOLAR CASERIO LAS CRUCES,,,,,
86362,CENTRO ESCOLAR CANTON EL SITIO,CHALATENANGO,ARCATAO,PUBLICO,Rural,9
86363,"CENTRO ESCOLAR ""CASERIO TEMEPECHIN",,,,,
86364,"CENTRO ESCOLAR ""CASERIO LA CAIDA",,,,,
86365,CENTRO ESCOLAR CASERIO EL RUCIO,,,,,
86366,CENTRO ESCOLAR CASERIO PALO BLANCO,,,,,
86367,CENTRO ESCOLAR CASERIO MONTE RICO,,,,,
86368,CENTRO ESCOLAR HACIENDA BARRIO NUEVO,,,,,
86370,CENTRO ESCOLAR CASERIO LINDA VISTA,,,,,
86371,CENTRO ESCOLAR 'FLAVIO PALMA QUINTEROS',SAN MIGUEL,CHAPELTIQUE,PUBLICO,Rural,37
86372,CENTRO ESCOLAR CANTON SAN FRANCISCO,CUSCATLAN,SAN PEDRO PERULAPAN,PUBLICO,Rural,68
86373,CENTRO ESCOLAR CASERIO LOMA DE TEPILO,,,,,
86374,CENTRO ESCOLAR CASERIO LOMA EL ESPINO,,,,,
86375,CENTRO ESCOLAR CASERIO EL VOLCANCITO,,,,,
86376,CENTRO ESCOLAR CANTON SANTA RITA ALMENDRO,LA PAZ,SANTIAGO NONUALCO,PUBLICO,Rural,93
86377,CENTRO ESCOLAR CASERIO EL CARRIZAL,,,,,
86378,CENTRO ESCOLAR SUBURBIOS BARRIO SANTA RITA,,,,,
86379,CENTRO ESCOLAR CASERIO BORDO CHELE,,,,,
86380,CENTRO ESCOLAR CASERIO CAPULATASTE,,,,,
86381,CENTRO ESCOLAR CANTON CERCO DE PIEDRA,SAN SALVADOR,ROSARIO DE MORA,PUBLICO,Rural,231
86383,CENTRO ESCOLAR CASERIO LA SABANA,,,,,
86384,CENTRO ESCOLAR COMUNIDAD LOS LLANITOS,,,,,
86385,CENTRO ESCOLAR CASERIO HUITIUPA,,,,,
86386,CENTRO ESCOLAR CASERIO EL ROSARIO,,,,,
86387,CENTRO ESCOLAR SECTOR LA BOMBA,,,,,
86388,CENTRO ESCOLAR COMUNIDAD LA PAZ,,,,,
86389,CENTRO ESCOLAR COMUNIDAD PLANES DE MARIONA,,,,,
86390,CENTRO ESCOLAR COOPERATIVA EL CEDRAL,,,,,
86391,CENTRO ESCOLAR CASERIO EL JABALI,,,,,
86392,CENTRO ESCOLAR CASERIO LA JUNTA,,,,,
86393,CENTRO ESCOLAR LOTIFICACION SANTA CARLOTA N° 1,,,,,
86394,CENTRO ESCOLAR LOTIFICACION PETACONES,,,,,
86395,CENTRO ESCOLAR CANTON LAS DELICIAS,SAN SALVADOR,APOPA,PUBLICO,Rural,157
86396,CENTRO ESCOLAR CANTON SUCHINANGO,SAN SALVADOR,APOPA,PUBLICO,Rural,64
86397,CENTRO ESCOLAR CASERIO LOS LINDEROS,,,,,
86398,CENTRO ESCOLAR CASERIO LAS JOYITAS,,,,,
86399,CENTRO ESCOLAR COMUNIDAD MONTELIZ,,,,,
86400,CENTRO ESCOLAR CASERIO SAN LUIS CORDOVA,,,,,
86401,CENTRO ESCOLAR CASERIO LOS OLIVOS,,,,,
86402,CENTRO ESCOLAR CASERIO SAN MARCELINO,,,,,
86403,CENTRO ESCOLAR CASERIO SAN NICOLAS,,,,,
86404,CENTRO ESCOLAR CASERIO CEGA,,,,,
86405,CENTRO ESCOLAR CASERIO LA MOSQUITIA,,,,,
86406,CENTRO ESCOLAR HACIENDA LAS VICTORIAS,,,,,
86407,CENTRO ESCOLAR COLONIA SAN DAMIAN,,,,,
86408,CENTRO ESCOLAR CANTON NOMBRE DE DIOS,LA LIBERTAD,SAN JUAN OPICO,PUBLICO,Rural,131
86409,CENTRO ESCOLAR CASERIO EL ZAPOTE,,,,,
86410,"COMPLEJO EDUCATIVO ""JOSE ANTONIO ESCOBAR GUILLEN""",LA LIBERTAD,CIUDAD ARCE,PUBLICO,Rural,757
86411,CENTRO ESCOLAR CASERIO LOMAS DEL ESPINO,,,,,
86412,COMPLEJO EDUCATIVO CASERIO LAS PAMPAS,,,,,
86413,CENTRO ESCOLAR CASERIO BUENA VISTA,,,,,
86414,CENTRO ESCOLAR CASERIO EL PLANTEL,,,,,
86415,CENTRO ESCOLAR CASERIO EL REFUGIO,,,,,
86416,"COMPLEJO EDUCATIVO ""CASERIO NUEVO GUALCHO",,,,,
86417,CENTRO ESCOLAR CASERIO LOS PALOMOS,,,,,
86418,CENTRO ESCOLAR CASERIO SANTA ELENA,,,,,
86419,CENTRO ESCOLAR CASERIO AYALITAS,,,,,
86420,CENTRO ESCOLAR CASERIO EL RINCON,,,,,
86421,CENTRO ESCOLAR CASERIO LA PERIQUERA,,,,,
86424,CENTRO ESCOLAR CASERIO SANTA TERESA,,,,,
86425,CENTRO ESCOLAR  CASERIO CERRO EL TORO,,,,,
86426,CENTRO ESCOLAR CASERIO LA HACIENDA,,,,,
86427,CENTRO ESCOLAR CASERIO SAN FRANCISCO,,,,,
86428,"CENTRO ESCOLAR ""CASERIO BUENOS AIRES",,,,,
86429,CENTRO ESCOLAR CASERIO LOS FILOS,,,,,
86430,"CENTRO ESCOLAR ""CANTON PARATAO""",CABAÑAS,VICTORIA,PUBLICO,Rural,20
86431,"CENTRO ESCOLAR ""CASERIO SAN FELIPE",,,,,
86432,"CENTRO ESCOLAR ""CASERIO EL RODEO",,,,,
86433,"COMPLEJO EDUCATIVO ""10 DE OCTUBRE 1987""",CABAÑAS,VICTORIA,PUBLICO,Rural,391
86434,CENTRO ESCOLAR CASERIO LA MONTAÑA,,,,,
86435,"CENTRO ESCOLAR ""CASERIO MUNDO NUEVO",,,,,
86436,CENTRO ESCOLAR CASERIO LAS VAINILLAS,,,,,
86437,CENTRO ESCOLAR CASERIO EL CHAPARRAL,,,,,
86438,CENTRO ESCOLAR COMUNIDAD AARON JOAQUIN,,,,,
86439,CENTRO ESCOLAR CANTON LAS BRISAS,LA LIBERTAD,COLON,PUBLICO,Rural,35
86440,CENTRO ESCOLAR COOPERATIVA LOS PINOS,,,,,
86442,CENTRO ESCOLAR COMUNIDAD TOLUCA,,,,,
86443,CENTRO ESCOLAR CASERIO EL CHILAR,,,,,
86444,CENTRO ESCOLAR CASERIO SAN JOSE GUADALUPE,,,,,
86445,CENTRO ESCOLAR COMUNIDAD NUEVO AMANECER,,,,,
86446,CENTRO ESCOLAR LOTIFICACION MIRAFLORES III,,,,,
86447,CENTRO ESCOLAR CANTON VERACRUZ,LA PAZ,SAN JUAN TALPA,PUBLICO,Rural,85
86448,CENTRO ESCOLAR CANTON TEPECHAME,LA PAZ,ZACATECOLUCA,PUBLICO,Rural,50
86449,CENTRO ESCOLAR CANTON LA ANONA,LA PAZ,SAN LUIS LA HERRADURA,PUBLICO,Rural,35
86450,"CENTRO ESCOLAR ""CASERIO EL MELONAL",,,,,
86451,"CENTRO ESCOLAR ""CASERIO EL ESCALON",,,,,
86452,"CENTRO ESCOLAR ""CASERIO CARBONES",,,,,
86453,"CENTRO ESCOLAR ""CASERIO LOS GUTIERREZ",,,,,
86454,"CENTRO ESCOLAR ""CASERIO LOS REYES Nº 2",,,,,
86455,"CENTRO ESCOLAR ""CASERIO EL COYOL",,,,,
86456,"CENTRO ESCOLAR ""CASERIO GUEVARA FUENTES",,,,,
86457,"CENTRO ESCOLAR ""CANTON EL TIHUILOTAL""",LA UNION,LA UNION,PUBLICO,Rural,53
86458,"CENTRO ESCOLAR ""CANTON  VOLCANCILLO""",LA UNION,LA UNION,PUBLICO,Rural,37
86459,"CENTRO ESCOLAR ""CASERIO VIROLA",,,,,
86460,CENTRO ESCOLAR CANTON FLOR AMARILLA ABAJO,SANTA ANA,SANTA ANA,PUBLICO,Rural,46
86462,"CENTRO ESCOLAR CANTON LA LIBERTAD""",SANTA ANA,CHALCHUAPA,PUBLICO,Rural,56
86463,CENTRO ESCOLAR CASERIO SANTO DOMINGO,,,,,
86464,CENTRO ESCOLAR CASERIO SAN LUIS,,,,,
86465,CENTRO ESCOLAR CANTON EL CHILAMATE,SANTA ANA,SANTIAGO DE LA FRONTERA,PUBLICO,Rural,58
86466,CENTRO ESCOLAR CANTON SAN FELIPE,SANTA ANA,COATEPEQUE,PUBLICO,Rural,21
86467,CENTRO ESCOLAR CANTON EL JUNQUILLO,SANTA ANA,COATEPEQUE,PUBLICO,Rural,15
86468,"CENTRO ESCOLAR ""GIL EFIGENIO DUARTE MAGAÑA """,SANTA ANA,TEXISTEPEQUE,PUBLICO,Rural,48
86469,CENTRO ESCOLAR CASERIO VALLE NUEVO,,,,,
86470,CENTRO ESCOLAR CASERIO PIEDRAS NEGRAS,,,,,
86471,CENTRO ESCOLAR CASERIO EL TAMARINDO,,,,,
86472,CENTRO ESCOLAR CASERIO PILETAS,,,,,
86473,CENTRO ESCOLAR CASERIO PLAN  GRANDE,,,,,
86474,CENTRO ESCOLAR CASERIO TONCONTIN,,,,,
86475,"CENTRO ESCOLAR ""PROFESORA MONICA DEL CARMEN MELARA DE BENAVIDES""",SANTA ANA,METAPAN,PUBLICO,Rural,58
86476,CENTRO ESCOLAR CASERIO SANTA CRUZ,,,,,
86477,CENTRO ESCOLAR CASERIO EL ZAPOTE BRUJO,,,,,
86478,CENTRO ESCOLAR CANTON SAN ANTONIO MASAHUAT,SANTA ANA,METAPAN,PUBLICO,Rural,46
86479,CENTRO ESCOLAR CASERIO LA BOLSA,,,,,
86480,CENTRO ESCOLAR CASERIO LA JUNTA,,,,,
86481,CENTRO ESCOLAR CASERIO LOS SITIOS,,,,,
86482,CENTRO ESCOLAR COLONIA TRINIDAD,,,,,
86483,CENTRO ESCOLAR CASERIO SALITRILLO,,,,,
86484,CENTRO ESCOLAR CANTON LAS QUEBRADAS,LA LIBERTAD,TALNIQUE,PUBLICO,Rural,16
86485,CENTRO ESCOLAR COMUNIDAD LOS CEDROS,LA LIBERTAD,ZARAGOZA,PUBLICO,Rural,170
86486,CENTRO ESCOLAR COLONIA SAN PEDRO,,,,,
86487,CENTRO ESCOLAR CASERIO MONTE SAGRADO,,,,,
86488,CENTRO ESCOLAR CANTON LOS TOLES,AHUACHAPAN,AHUACHAPAN,PUBLICO,Rural,180
86489,CENTRO ESCOLAR CANTON  EL TIGRE,AHUACHAPAN,AHUACHAPAN,PUBLICO,Rural,88
86490,CENTRO ESCOLAR HACIENDA EL CARMEN,,,,,
86491,CENTRO ESCOLAR CASERIO LOS PIN,,,,,
86492,CENTRO ESCOLAR CASERIO LOS MENDOZA,,,,,
86493,CENTRO ESCOLAR CASERIO LA JOYA,,,,,
86494,CENTRO ESCOLAR CASERIO LOS COPINOLES,,,,,
86495,CENTRO ESCOLAR CASERIO LA CARRASPOSA,,,,,
86496,CENTRO ESCOLAR COLONIA DIVINA PROVIDENCIA,,,,,
86498,CENTRO ESCOLAR CASERIO EL MARTILLO,,,,,
86499,CENTRO ESCOLAR CASERIO GRACIAS A DIOS,,,,,
86500,CENTRO ESCOLAR CANTON LOS NARANJOS,CHALATENANGO,LAS VUELTAS,PUBLICO,Rural,28
